,,,,Please ensure that you join our Slack group so that we can communicate with transcribers: ,,,,,,https://join.slack.com/t/codethecity/shared_invite/zt-ebfpmtdt-wMnHGebBCNJTCEInaYCwNw,,,,
18bc94ec-4527-486a-a6a8-193b7ce017f9,08-Nov-1914,2292,HMMS 213,British,(blank),(blank),North Sea,Cruising,,,,Anne Clark,Mollie Horne,
65ff946b-2055-4a84-ab16-7e2f31dc540d,08-Nov-1914,2293,HMML Eider Thoone,British,(blank),(blank),North Sea,Cruising,,,,Anne Clark,Mollie Horne,
327494da-74e2-4a00-8f58-7969176a9fdb,08-Nov-1914,2294,Spray II,British,Lawerance,375,Sunderland,Sunderland,,,Incorrect cargo,Anne Clark,Mollie Horne,
4bffbc5e-b185-4622-967a-8bc3a5f62f61,08-Nov-1914,2295,Silver City,British,McDonald,103,Leith,Coal,,,,Anne Clark,Mollie Horne,
95657022-ac51-4bfb-871f-1f39e1d1fda3,09-Nov-1914,2296,HMMS H1020 H465,British,(blank),(blank),North Sea,Cruising,Monday 9th. Wind south west fine and clear sea smooth.,No other remarks,,Anne Clark,Mollie Horne,
3ab3d0ff-0a16-4226-a6a4-2b3125ee636c,09-Nov-1914,2297,Linda Blanche,British,Ellis,199,Bangor,Slates,,,,Anne Clark,Mollie Horne,
9d5bfc54-482d-4f77-b86e-50e77e2b47de,09-Nov-1914,2298,St. Sunniva,British,Gray,363,Leith,Goods,,,,Anne Clark,Mollie Horne,
3904356d-f38c-4304-977e-c8b54b67b119,10-Nov-1914,2300,Penrhya,British,Ellis,73,Bangor,Slates,Tuesday 10th. Fine weather and smooth sea. Strong westerly wind prevailing.,,[2299 omitted],Anne Clark,Mollie Horne,
28b289e4-8bb5-4bf7-8127-296e35f92e8b,10-Nov-1914,2301,HMMS 291 181,British,(blank),(blank),Inverness,Cruising,,,,Anne Clark,Mollie Horne,
33f2778a-bc92-4641-a563-05400199d8f4,10-Nov-1914,2302,Princess Olga,British,McLauchlan,416,Inverness,Goods,,,,Anne Clark,Mollie Horne,
570794eb-a109-4911-aab5-0ccad81c17d4,11-Nov-1914,2303,St. Ronald,British,Scott,395,Kirkwall,Goods,Wednesday 11th. Strong westerly gale throughout the day and squally sea rough at the offing.,There was a very curious tide. The water never ebbed less than 17 1/2 feet and at 2 hours flood we had 19 ft and H.W. 20 hours,,Anne Clark,Mollie Horne,
c864d322-e391-4a4e-b9a3-0db39f8d1d03,11-Nov-1914,2304,St. Ninian,British,Williamson,272,Leith,Goods,,,,Anne Clark,Mollie Horne,
ab8fa7f4-8f67-4791-8213-fb1808da0f59,11-Nov-1914,2305,Spray II,British,Lawerance,580,Sunderland,Coal,,,,Anne Clark,Mollie Horne,
52a3ef88-bc8a-40c6-b994-641c1be1bba4,11-Nov-1914,2306,Ballochbuie,British,Falconer,395,Sunderland,Coal,,,,Anne Clark,Mollie Horne,
23e2df00-130d-45f9-9413-9e7026fee65e,11-Nov-1914,2307,Firth,British,Wright,163,Granton,Coal,,,,Anne Clark,Mollie Horne,
6484c331-5e10-418e-be5d-273073404e8a,11-Nov-1914,2308,Dunleith,British,Auld,111,Put back,WB,,,,Anne Clark,Mollie Horne,
528ab883-13b8-4fd8-854f-3cedfb89ed88,11-Nov-1914,2309,Tug Marsden,British,Neilson,(blank),Sunderland,WB,,,,Anne Clark,Mollie Horne,
b3ff6e31-18db-4689-8a2a-83b99fd58d6c,11-Nov-1914,2310,Thrift,British,Mackay,203,Blyth,Coal,,,,Anne Clark,Mollie Horne,
9f74301a-3ffe-4aae-9801-05baa747af77,11-Nov-1914,2311,Sodium,British,Milne,73,Inverness,Light WB,,,,Anne Clark,Mollie Horne,
e7ad31ab-bcc8-41b9-b386-d215d300665b,11-Nov-1914,2312,Express,British,Heddle,89,Kirkwall,Goods,,,,Anne Clark,Mollie Horne,
4ae4085f-44a6-429c-a0c0-6d7f067fd879,11-Nov-1914,2313,Innisby,British,Duff,(blank),Newcastle,Boiler,,,,Anne Clark,Mollie Horne,
8502eee5-7771-411b-a335-80631db9f2a0,11-Nov-1914,2314,Bangor,British,Owens,134,Middlebro,Basic Slag,,,,Anne Clark,Mollie Horne,
174e60df-29aa-4dda-a927-361b978ed30a,11-Nov-1914,2315,Utopia,British,Smith,64,Kirkcaldy,Coal,,,,Anne Clark,Mollie Horne,
de0aec1f-3804-4d90-8882-4def67458b74,11-Nov-1914,2316,Silver City,British,Macdonald,103,Leith,Goods,,,,Anne Clark,Mollie Horne,
f85e3c84-2191-4678-979b-3f164f6f9ab2,11-Nov-1914,2317,Aberdon,British,Ross,495,Seaham,Coal,,,,Anne Clark,Mollie Horne,
86b8f6d6-4ea2-45ea-942d-d71c9ef9effa,12-Nov-1914,2318,Redhall,British,Ross,353,Blyth,Coal,Thursday 12th. Fresh northerly gale throughout the day and rain squalls. Sea rough at the offing.,,,Anne Clark,Mollie Horne,
8345300d-e230-4206-acb4-3f3bd9f267b0,12-Nov-1914,2319,HMMS 620,British,(blank),152,North Sea,Cruising,,,,Anne Clark,Mollie Horne,
55e9771a-8e06-4da7-89bd-28ccd66bd760,12-Nov-1914,2320,Tilly Corthie,British,Soang,152,Seaham,Coal,,,,Anne Clark,Mollie Horne,
9245eb59-6c53-4036-b44f-41fc2a65d6d9,12-Nov-1914,2321,HMMS 111 109  115 112,British,(blank),(blank),North Sea,Cruising,,,,Anne Clark,Mollie Horne,
64a6598e-148f-4b76-a6b4-0e3343e56652,12-Nov-1914,2322,Constance,British,Brown,(blank),Montrose,Timber,,,,Anne Clark,Mollie Horne,
395b4d31-fe84-4338-86fe-7126ccea2ec8,12-Nov-1914,2323,Kestral,British,Brown,40,Leith,Nitrate of Soda,,,,Anne Clark,Mollie Horne,
a1d90603-7f6a-40c1-b869-2b86ffd7f032,13-Nov-1914,2324,Minstrel HMS,British,(blank),(blank),North Sea,Cruising,Friday 13th. Moderate to fresh gale and showery. Wind hauling to northward.,,,Anne Clark,Mollie Horne,
e3b6c42b-0f94-4716-9739-0bd6b0b8cf17,13-Nov-1914,2325,Earl of Aberdeen,British,Dove,352,Newcastle,Goods,,,,Anne Clark,Mollie Horne,
ab4c10bf-5b3d-4ce8-b148-d771e71269f1,13-Nov-1914,2326,City of London,British,Howe,375,London,Goods,,,,Anne Clark,Mollie Horne,
46dbffca-91a5-4f56-b4b8-0e7f356e8577,13-Nov-1914,2327,St. Ronald,British,Scott,395,Leith,Goods,,,,Anne Clark,Mollie Horne,
29cc7cf3-9caa-47f9-b804-5bc253e0bc75,13-Nov-1914,2328,Tug Marsden,British,Neilson,(blank),Towing to Dumbarton,I H Campbell,,,,Anne Clark,Mollie Horne,
2d71f750-f134-4205-a8bc-009c808d8068,13-Nov-1914,2329,Princess Beatrice,British,McKenzie,524,Liverpool,Goods,,,,Anne Clark,Mollie Horne,
26574a40-4fa3-456e-b5a6-78b058f3bba3,13-Nov-1914,2330,Princess Caroline,British,Cribbin,361,Dundee,(blank),,,,Anne Clark,Mollie Horne,
49fdec8a-fd50-4fdd-b03e-9828ec1094fa,13-Nov-1914,2331,Firth,British,Wright,163,Granton,Coal,,,,Anne Clark,Mollie Horne,
c5b1afa3-415f-4320-8581-3c3a3c111d8a,13-Nov-1914,2332,"H.M.P.B. 154, 155, 156,157",British,(blank),(blank),(blank),(blank),,,,Anne Clark,Mollie Horne,
430e9960-ae3e-4c9f-a3e7-7974f75bd960,14-Nov-1914,2333,HMPS Coryeia,British,Commander Lyon,(blank),North Sea,Cruising,Saturday 14th. Strong NNW wind with frequent snow squalls wind inclining to howl out and range making.,,,Anne Clark,Mollie Horne,
60ba774d-fa26-43d8-bd7e-cc7672d65354,14-Nov-1914,2334,Thrift,British,Mackay,208,Blyth,Coal,,,,Anne Clark,Mollie Horne,
7d5df106-d7bc-4519-96e2-ce7b066daa6c,14-Nov-1914,2335,Utopia,British,Smith,64,Kirkcaldy,Coal,,,,Anne Clark,Mollie Horne,
d832e0cd-163f-4896-a712-946ca8baf845,14-Nov-1914,2336,Princess Olga,British,McLauchlan,416,Dundee,Goods,,,,Anne Clark,Mollie Horne,
70cabfa2-34aa-42a4-8a73-a7883cff5cb3,14-Nov-1914,2337,Silver City,British,McDonald,125,Leith,Goods,,,,Anne Clark,Mollie Horne,
26cb119e-58e8-4948-b9a8-111effa74f4c,15-Nov-1914,2338,St. Ninian,British,Williamson,292,Kirkwall,Goods,Sunday 15th. Strong north to nor east wind and confused sea. Occasional rain squalls.,,,Anne Clark,Mollie Horne,
c60c06d7-a59f-43ca-919e-b7a7106c8034,15-Nov-1914,2339,Spray II,British,Lawerance,580,Sunderland,Coal,,,,Anne Clark,Mollie Horne,
b4ffd2db-ac4a-4f90-95dd-d2454159e58b,15-Nov-1914,2340,Ballochbuie,British,Falconer,395,Sunderland,Coal,,,,Anne Clark,Mollie Horne,
4c64769b-c5a6-42b7-9d90-ee3a0d9df7e4,15-Nov-1914,2341,St. Magnus,British,Leask,272,Leith,Goods,,,,Anne Clark,Mollie Horne,
965fe60c-e7f3-4f69-96d5-b4544179b55b,15-Nov-1914,2342,Marien,British,Pirrie,168,Ipswich,Barley,,,,Anne Clark,Mollie Horne,
09b79c42-adc1-4b5a-8a60-d9f728309d57,15-Nov-1914,2343,HMS Griffon,British,(blank),(blank),North Sea,Cruising,,,,Anne Clark,Mollie Horne,
2f371176-4061-40ba-a3c1-bc3c65304135,15-Nov-1914,2344,Femern,Swedish,Ludvigson,335,Gothenburg,General,,,,Anne Clark,Mollie Horne,
b1ba9049-bb99-4c6e-ba15-d25df092b995,15-Nov-1914,2345,St. Sunniva,British,Gray,363,Leith,Goods,,,,Anne Clark,Mollie Horne,
b52ab765-4434-4552-b655-895a22c004cf,15-Nov-1914,2346,Earnholm,British,Wilson,191,Leith,Goods,,,,Anne Clark,Mollie Horne,
ff9a1077-ea17-4503-adec-b402e22e0359,16-Nov-1914,2347,Norah Elsmie,British,Gibb,168,Yarmouth,Herring,Monday 16th. Fresh northerly wind but sky clearing. Sea going down. Squalls less frequent.,,,Anne Clark,Mollie Horne,
725a8147-1d4b-4332-b399-a9388a7b690d,16-Nov-1914,2348,HMMS 341 58,British,(blank),(blank),North Sea,Cruising,,,,Anne Clark,Mollie Horne,
b52d24bd-a6bc-43e8-b52f-ec39e52d1962,16-Nov-1914,2349,HMTS Griffon,British,(blank),(blank),North Sea,Cruising,,,,Anne Clark,Mollie Horne,
dd530294-ef43-4497-ad22-053cc87dc8bf,16-Nov-1914,2350,HMTS Lively,British,(blank),(blank),North Sea,Cruising,,,,Anne Clark,Mollie Horne,
c175fdd4-25e4-4d78-b3d5-06108c71b730,16-Nov-1914,2351,St. Ninian,British,Williamson,292,Leith,Goods,,,,Anne Clark,Mollie Horne,
81b73c5f-7b0d-45ef-b8e6-e237258cb17a,17-Nov-1914,2352,Firth,British,Wright,163,Granton,Coal,"Tuesday 17th. Fine weather throughout the day, sea rough sky partially overcast. Weather improving with very high barometer.",,,Anne Clark,Mollie Horne,
e24bc863-bfba-4c01-baed-c362dcc44451,17-Nov-1914,2353,Glentilt,British,Beverly,462,Drammen,General,,,,Anne Clark,Mollie Horne,
819a3833-912f-44ce-a09d-d1ed81e22129,17-Nov-1914,2354,Princess Melita,British,Cubbin,453,Liverpool,Goods,,,,Anne Clark,Mollie Horne,
80f97ed0-fb80-46ab-8a1c-5945e715586d,17-Nov-1914,2355,HMS Griffon,British,(blank),(blank),North Sea,Cruising,,,,Anne Clark,Mollie Horne,
18b03c43-7935-4f0c-9c58-512850f1d8f0,17-Nov-1914,2356,HMS Lively,British,(blank),(blank),North Sea,Cruising,,,,Anne Clark,Mollie Horne,
ab28fb4f-ef6f-443f-af26-ccfe11200874,17-Nov-1914,2357,HMS Liffy,British,(blank),(blank),North Sea,Cruising,,,,Anne Clark,Mollie Horne,
310404ef-3a9a-4867-bc74-6b776994a561,17-Nov-1914,2358,HMS Arat,British,(blank),(blank),North Sea,Cruising,,,,Anne Clark,Mollie Horne,
500f91b0-b18c-4dc5-972b-a4eae700b8d3,17-Nov-1914,2359,HMS Bullfinch,British,(blank),(blank),North Sea,Cruising,,,,Anne Clark,Mollie Horne,
335bc2f9-a492-4943-8e98-1c203bf4bc57,17-Nov-1914,2360,Hogarth,British,Ward,645,London,Goods,,,,Anne Clark,Mollie Horne,
27e3d72b-0f03-457b-8c8b-edd45def9e8e,17-Nov-1914,2361,Express,British,Heddle,89,Kirkwall,Goods,,,,Anne Clark,Mollie Horne,
49e4e918-c5c8-41d3-9646-a72623f9c288,17-Nov-1914,2362,Redhall,British,Ross,363,Shields,Coal,,,,Anne Clark,Mollie Horne,
e656f43c-e2cd-433a-a4e9-6162c237431f,17-Nov-1914,2363,HMS Dee,British,(blank),(blank),North Sea,Cruising,,,,Anne Clark,Mollie Horne,
2e91815c-9239-4a55-bf66-8bb3878fa733,17-Nov-1914,2364,MS Yemis,Danish,Jansen,80,Iceland,Salt Fish,,,,Anne Clark,Mollie Horne,
b1e49bda-7fae-4a53-a485-eded1592ba16,17-Nov-1914,2365,HMS Dee,British,(blank),(blank),North Sea,Cruising,,,,Anne Clark,Mollie Horne,
676f4998-3ac1-424f-955b-2e13b3219255,17-Nov-1914,2366,Redhall,British,(blank),363,Shields,Coal,,,[looks like duplicate of 2362],Anne Clark,Mollie Horne,
26dea1c5-4957-407a-b216-5b1368e82ac0,17-Nov-1914,2367,St Ronald,British,Scott,395,Kirkwall,Goods,,,,Mark Cullen,Mollie Horne,
579a6a2d-74b4-408c-bf5a-08c8b0e5fb10,17-Nov-1914,2368,Utopia,British,Smith,64,Kirkcaldy,Coal,,,,Mark Cullen,Mollie Horne,
850ad1ba-6109-40c1-a119-7e97ce4221d3,17-Nov-1914,2369,St Magnus,British,Leask,300,Leith,Goods,,,,Mark Cullen,Mollie Horne,
52d48e5d-8849-45aa-b6cd-a31aff8fcfce,18-Nov-1914,2370,Dunleith,British,Auld,111,Sunderland,Coal,Wednesday 18th. Fresh westerly wind and overcast. Sea moderate.,,,Mark Cullen,Mollie Horne,
ce0b5438-f7f2-4b40-a861-8147cf343d18,18-Nov-1914,2371,HMS Aral,British,(blank),(blank),North Sea,Cruising,,,,Mark Cullen,Mollie Horne,
7fc09994-ec15-4ebe-943e-09ffadc657c3,18-Nov-1914,2372,HMS Nympth,British,(blank),(blank),North Sea,Cruising,,,,Mark Cullen,Mollie Horne,
18f45c8e-e759-457c-91e6-8a6ca5f646ac,18-Nov-1914,2373,Rym,Norwegian,Alsen,627,Augelas,Esparto,,,,Mark Cullen,Mollie Horne,
5eb8510a-70af-4da3-8f34-d328eb41eafc,18-Nov-1914,2374,Heimland,British,Johansen,269,(blank),Goods,,,,Mark Cullen,Mollie Horne,
a6f6c5d1-8f7c-433e-9227-4329afdfb799,18-Nov-1914,2375,HMMS 461,British,(blank),(blank),(blank),Cruising,,,,Mark Cullen,Mollie Horne,
3d34f93f-4f11-45c5-88a1-89cd7f889a6d,18-Nov-1914,2376,Aberdon,British,Ross,495,Seaham,Coal,,,,Mark Cullen,Mollie Horne,
0b02e332-6e66-4d54-9235-d78affc0ee08,18-Nov-1914,2377,Whinhill,British,Allison,192,Longhope,Light,,,,Mark Cullen,Mollie Horne,
f4b56ef9-3821-4e59-bdd8-9dc1835b9027,18-Nov-1914,2378,Silver City,British,Macdonald,108,Leith,Goods,,,,Mark Cullen,Mollie Horne,
2c6665bf-e86e-4f80-903b-4e99b0486195,19-Nov-1914,2379,Thrift,British,Mackay,208,Sunderland,Coal,Thursday 19th. Strong northerly wind and overcast. Sea rough.,Thursday 19th. 3 schooners are Commandeered by the Government for sinking purposes.,,Mark Cullen,Mollie Horne,
64781673-a508-413a-88ab-90b56c7f1a60,19-Nov-1914,2380,Luddick,British,Barron,184,Sunderland,General,,,,Mark Cullen,Mollie Horne,
687b9bc2-7d5b-4cb4-8273-90b11afe5892,19-Nov-1914,2381,Sail Grace,British,Baird,39,Methil,Coal WB,,,,Mark Cullen,Mollie Horne,
c52d4405-2fc1-4ff7-8ad7-e0436a29c431,19-Nov-1914,2382,Prss Victoria,British,McKenzie,647,Dundee,Goods,,,,Mark Cullen,Mollie Horne,
55266383-6965-4087-89c3-80751b19d4b5,19-Nov-1914,2383,Kinnairds Head,British,Anderson,73,Montrose,General,,,,Mark Cullen,Mollie Horne,
490c218a-b5c1-41d2-9c95-988327a531a5,19-Nov-1914,2384,St Ronald,British,Scott,395,Leith,Goods,,,,Mark Cullen,Mollie Horne,
b289bc8d-a763-4d30-b046-b936b803b319,19-Nov-1914,2385,Spray II,British,Lawerance,575,Sunderland,Coal,,,,Mark Cullen,Mollie Horne,
2e4bfaee-0e1a-4d51-8b5a-64618026acb0,20-Nov-1914,2386,St Ninian,British,Williamson,292,Wick,Goods,Fridy 20th. Strong northerly wind overcast and hazy. Sea smooth.,,,Mark Cullen,Mollie Horne,
3d7c4f95-966e-4db6-9d94-b7188e6cac8e,20-Nov-1914,2387,Earl of Aberdeen,British,Dove,352,Newcastle,Goods,,,,Mark Cullen,Mollie Horne,
ed5a59eb-6905-443c-8b0a-b9b1de309f70,20-Nov-1914,2388,HMS Lively,British,(blank),(blank),North Sea,Cruising,,,,Mark Cullen,Mollie Horne,
60cfd323-5b40-4e68-9f3b-23058b97e5fc,20-Nov-1914,2389,HMS Griffon,British,(blank),(blank),North Sea,Cruising,,,,Mark Cullen,Mollie Horne,
d193800c-69f3-4ebe-ba8d-d5e801f6544a,20-Nov-1914,2390,Firth,British,Wright,163,Granton,Coal,,,,Mark Cullen,Mollie Horne,
89af11c2-273a-445c-9771-799420f52150,20-Nov-1914,2391,Utopia,British,Smith,64,Kirkcaldy,Coal,,,,Mark Cullen,Mollie Horne,
a0efd44a-ce38-4152-b855-c0498c9615d8,21-Nov-1914,2392,Dunleith,British,Auld,111,Burntisland,Coal,Saturday 21st. Fine weather but overcast. Sea smooth. Lazy at sea.,Saturday 21st. The schr Riga has taken aboard 100 tons stone and is all ready to scuttle at any time.,,Mark Cullen,Mollie Horne,
336e381a-6a4e-40f1-81aa-ce8c1e85a611,21-Nov-1914,2393,St Sunniva,British,Gray,363,Stromness,Goods,,,,Mark Cullen,Mollie Horne,
d99bb6cc-ae3a-4950-a7c9-8c64c41f3fb3,21-Nov-1914,2394,St Magnus,British,Leask,292,Kirkwall,Goods,,,,Mark Cullen,Mollie Horne,
1627d153-1131-4973-b70b-4064beef1a54,21-Nov-1914,2395,Griffon HMS,British,(blank),(blank),North Sea,Cruising,,,,Mark Cullen,Mollie Horne,
ab10b88d-c7af-4e4e-bbc4-0962967b02f7,21-Nov-1914,2396,Lively HMS,British,(blank),(blank),North Sea,Cruising,,,,Mark Cullen,Mollie Horne,
7e8ca780-30e1-44b2-b5ed-046470e6c7ed,21-Nov-1914,2397,Alice Taylor,British,Ross,272,Seaham,Coal,,,,Mark Cullen,Mollie Horne,
2d12605d-f96e-4698-9fd1-3c244c01c8c4,21-Nov-1914,2398,Ballochbuie,British,Falconer,375,Sunderland,Coal,,,,Mark Cullen,Mollie Horne,
12c122bc-e69e-4bd1-bc9a-1ddd38de5c4d,21-Nov-1914,2399,Redhall,British,Ross,345,Seaham,Coal,,,,Mark Cullen,Mollie Horne,
6da43fc9-1618-400d-a710-94607903bd64,22-Nov-1914,2400,Thrift,British,Mackay,208,Blyth,Coal,Sunday 22nd. Variable winds but continuous rain. Sea rising.,Sunday 22nd. Telephone message at 7.30PM to fit the Patrol Boat out with 2 Pilots. Admiralty Orders.,,Mark Cullen,Mollie Horne,
59f4ec14-95a6-409b-af4b-cb3c482ecd31,22-Nov-1914,2401,Spray I,British,Alves,375,Sunderland,Coal,,,,Mark Cullen,Mollie Horne,
98689609-1e3f-4bb3-b3f0-4c40e92e0e79,22-Nov-1914,2402,Norwood,British,Clark,348,Hull,Goods,,,,Mark Cullen,Mollie Horne,
ec60e8a3-3271-43b9-b67e-56b43426e9bd,22-Nov-1914,2403,St Sunniva,British,Gray,363,Leith,Goods,,,,Mark Cullen,Mollie Horne,
d2ecc60c-8f56-4c8c-a4e8-7e3b4d90ec13,22-Nov-1914,2404,City of London,British,Taylor,575,London,Goods,,,,Mark Cullen,Mollie Horne,
b9345591-3874-4509-8998-43c19eddca45,22-Nov-1914,2405,Prss Thyra,British,Jones,311,Leith,Goods,,,,Mark Cullen,Mollie Horne,
07361c72-124b-4665-9970-22e856cd4e69,22-Nov-1914,2406,Earnholm,British,Darrock,191,Leith,Goods,,,,Mark Cullen,Mollie Horne,
93a590c8-c6d6-4635-9072-0a526e4fff06,22-Nov-1914,2407,Silver City,British,Mcdonald,113,Leith,Goods,,,,Mark Cullen,Mollie Horne,
97499432-e4e7-4c27-9228-dc1365f5af91,23-Nov-1914,2408,Friendly Girls,British,Sinclair,(blank),Scalloway,Goods,Monday 23rd. Fine weather and smooth sea. Sky clear.,"Monday 23rd. No Patrol Boat. Ballasted the Holland Schooner and shifted her to Torry Harbour.
",,Mark Cullen,Mollie Horne,
6778535f-a5af-4f56-958d-48ebda4610e3,24-Nov-1914,2409,HMS Ure,British,(blank),(blank),North Sea,Cruising,Tuesday 24th. Fine weather throughout and smooth sea.,,,Mark Cullen,Mollie Horne,
28e3b965-85ea-45a9-8937-2ee7d1740701,24-Nov-1914,2410,Eburvon,Belgium,Zuhrn,(blank),Soussa,Esparto,,F,,Mark Cullen,Mollie Horne,
6e294bdd-d0e5-4568-8f65-3ce711150e18,24-Nov-1914,2411,St Ninian,British,Williamson,292,Leith,Goods,,,,Mark Cullen,Mollie Horne,
69c7dbdf-f010-4713-806a-4150cc9fffb2,24-Nov-1914,2412,Express,British,Heddle,89,Kirkwall,Goods,,,,Mark Cullen,Mollie Horne,
97751bb4-a208-4e5d-9d64-4ee56538c827,24-Nov-1914,2413,HMMS 87,British,(blank),(blank),North Sea,Cruising,,,,Mark Cullen,Mollie Horne,
8c7e0f65-0aa6-421f-b812-3972ca3b6d8e,24-Nov-1914,2414,St Magnus,British,Leask,272,Leith,Goods,,,,Mark Cullen,Mollie Horne,
5b4278f2-5103-40d8-87fb-e3526d3850af,24-Nov-1914,2415,St Ronald,British,Scott,395,Kirkwall,Goods,,,,Mark Cullen,Mollie Horne,
dc3a2749-abfe-436a-9ac4-ab6f655a061a,24-Nov-1914,2416,Hogarth,British,Ward,645,London,Goods,,,,Mark Cullen,Mollie Horne,
4b84391d-981d-4b44-8c04-351d9a123470,24-Nov-1914,2417,Firth,British,Granton,163,Granton,Coal,,,,Mark Cullen,Mollie Horne,
b1d25d8c-c303-429c-a961-e19e4061864a,25-Nov-1914,2418,Spray II,British,Lawerance,580,Sunderland,Coal,Wednesday 25th. First part fine but sky overcast. Latter heavy and strong gale from WSW.,Wednesday 25th. At 10pm the Trawler C.F. Monarch ran on to the Pier the North Side also a weather shore all hands napping their Bill. The Bay is full of Trawlers Poaching. 30 in number.,,Mark Cullen,Mollie Horne,
9d330190-f996-496e-b265-0a6f45c69be3,25-Nov-1914,2419,Portia,Norwegian,Larsen,663,Oran,Esparto,,,,Mark Cullen,Mollie Horne,
c494b9c7-f655-4a39-85e5-0cddd147fa5a,25-Nov-1914,2420,Tug Grange,British,Hall,16,Dundee,Light,,,,Mark Cullen,Mollie Horne,
ad115071-9e4e-403c-9718-eb6ed8a26c70,25-Nov-1914,2421,Utopia,British,Smith,64,Kirkcaldy,Coal,,,,Mark Cullen,Mollie Horne,
5b218e3e-fac3-406a-bc38-2e83309a73f5,25-Nov-1914,2422,Silver City,British,Macdonald,108,Leith,Goods,,,,Mark Cullen,Mollie Horne,
579dc40a-4e7b-4113-8690-3cd2aec02940,25-Nov-1914,2423,HMMS 116.11,British,(blank),(blank),North Sea,Cruising,,,,Mark Cullen,Mollie Horne,
b7fbc7a7-9be8-46e9-854f-e8f75c560909,26-Nov-1914,2424,HMMS 114.118,British,(blank),(blank),North Sea,Cruising,"Thursday 26th. Fine weather throughout the day, wind increased towards the night. ",Thursday 26th. We floated the Monarch at 10.30pm and took her to Torry Beach.,,Mark Cullen,Mollie Horne,
54ba04b3-642f-4515-939c-43ecbb6ad14f,26-Nov-1914,2425,HMPS Sea Lion,British,(blank),(blank),North Sea,Cruising,,,,Mark Cullen,Mollie Horne,
21db29c3-e443-4985-88cd-2b0ff4ccf596,26-Nov-1914,2426,Spray I,British,Alves,375,Sunderland,Coal,,,,Mark Cullen,Mollie Horne,
ec5622bf-b933-48f0-98de-ccba1d230041,26-Nov-1914,2427,Portlethen,British,Godsman,57,Shields,Coal,,,,Mark Cullen,Mollie Horne,
1127f5d4-b82d-47ab-9b12-47610a897f5a,27-Nov-1914,2428,Redhall,British,Ross,353,Shields,Coal,"Friday 27th.Strong SW wind, heavy sea running at the offing. Weather heavy Gale sprang up towards night accompanied by heavy rain.",Friday 27th. We salved the S/S Monarch at 10.30 last night. She now lies on No 2 Pontoon,,Mark Cullen,Mollie Horne,
75135509-918e-4515-9d21-29fbbfc8d972,27-Nov-1914,2429,Advent,British,Clark,530,Seaham,Coal,,,,Mark Cullen,Mollie Horne,
d7b41bd6-beaf-4c47-a62f-989752ba0819,27-Nov-1914,2430,St Ronald,British,Scott,395,Leith,Goods,,,,Mark Cullen,Mollie Horne,
82c3f9d7-d297-4552-aa9e-1b62e75c7787,27-Nov-1914,2431,Princess Olga,British,McLauchlin,416,Liverpool,Goods,,,,Mark Cullen,Mollie Horne,
56acdfe8-d854-4d46-a5e5-e152e7d888a6,27-Nov-1914,2432,Firth,British,Wright,163,Granton,Coal,,,,Mark Cullen,Mollie Horne,
ea5f993f-0387-4cda-9f8d-f8e3085400e1,27-Nov-1914,2433,St Ninian,British,Williamson,272,Wick,Goods,,,,Mark Cullen,Mollie Horne,
b9e87511-4d18-41b1-8f8f-7db2bcfa9f0e,28-Nov-1914,2434,St Sunniva,British,Gray,363,Stromness,Goods,Saturday 28th. Fine weather throughout with strong winds from SW.,,,Mark Cullen,Mollie Horne,
05d8fa58-4cfe-4190-982c-8e2327530a03,28-Nov-1914,2435,HMMS 111,British,(blank),(blank),North Sea,Cruising,,,,Mark Cullen,Mollie Horne,
da604ef1-4d19-43bb-a1db-b7f0997d65ec,28-Nov-1914,2436,Ballochbuie,British,Falconer,395,Sunderland,Coal,,,,Mark Cullen,Mollie Horne,
73cb738c-e3a5-4452-9365-031f7f697cd6,28-Nov-1914,2437,Marien,British,Pirrie,126,Goole,Coal,,,,Mark Cullen,Mollie Horne,
3979d324-c1fe-4b3b-a2ee-f2f154291174,28-Nov-1914,2438,St Magnus,British,Leask,272,Kirkwall,Goods,,,,Mark Cullen,Mollie Horne,
ab73a4bc-c1fe-4d10-bca5-c50263a91a39,29-Nov-1914,2439,Spray II,British,Lawerance,580,Sunderland,Coal,Sunday 29th. Fresh SW wind and showery. Sea smooth.,,,Mark Cullen,Mollie Horne,
50b99976-5837-449d-90e1-519c4e5e433d,29-Nov-1914,2440,Luddick,British,Barron,213,Newcastle,Goods,,,,Mark Cullen,Mollie Horne,
07100193-7894-499b-b74e-5e409385e985,29-Nov-1914,2441,Aberdon,British,Ross,495,Seaham,Coal,,,,Mark Cullen,Mollie Horne,
39399ac2-0aa3-41be-a8c6-acaac3bbfea4,29-Nov-1914,2442,NK,British,Main,(blank),Wick,Salvage Plant,,,,Mark Cullen,Mollie Horne,
35bfb8a0-202c-4d00-87ff-0d03eaa019c8,30-Nov-1914,2443,Silver City,British,Macdonald,113,Leith,Goods,Monday 30th. Variable winds accompanied by heavy rain. Sea smooth.,,,Mark Cullen,Mollie Horne,
939ad538-6962-4876-bdb4-da03a4f561e3,30-Nov-1914,2444,Utopia,British,Smith,64,Kirkcaldy,Coal,,,,Mark Cullen,Mollie Horne,
17ee6df4-772f-434d-baf5-850d7ce945ed,30-Nov-1914,2445,St Ninian,British,Williamson,272,Leith,Goods,,,,Mark Cullen,Mollie Horne,
